phase,resolution_m,radius_m,run,target_id,target_lon,target_lat,target_height_agl_m,elapsed_s,read_s,dense_s,mask_s,total_s,cache_lookup_s,cache_status,rows,cols,state_bytes,baseline_rss_bytes,peak_rss_bytes
warm_uncached,5,1000.0,28,3,127.00779831866396,37.54285464789781,120.0,0.018990504002431408,0.009093069995287806,0.0043269459856674075,0.004070652008522302,0.018793461000313982,0.0013014330179430544,disabled,401,401,160801,192491520,192495616
warm_uncached,5,1000.0,29,4,127.0064726628693,37.55369503682594,120.0,0.02636149397585541,0.01127559898304753,0.007747096009552479,0.0056770000082906336,0.02612184002646245,0.0014196050178725272,disabled,401,401,160801,192491520,192495616
exact_cache_hit,5,1000.0,0,0,127.00002829110686,37.54954050092772,120.0,0.0015640570200048387,0.0,0.0,0.0,0.001537696982268244,0.001423465000698343,memory_hit,401,401,160801,,
exact_cache_hit,5,1000.0,1,0,127.00002829110686,37.54954050092772,120.0,0.003763606015127152,0.0,0.0,0.0,0.0037194260221440345,0.0005828700086567551,memory_hit,401,401,160801,,
exact_cache_hit,5,1000.0,2,0,127.00002829110686,37.54954050092772,120.0,0.0011308199900668114,0.0,0.0,0.0,0.001114079001126811,0.0010439780016895384,memory_hit,401,401,160801,,
exact_cache_hit,5,1000.0,3,0,127.00002829110686,37.54954050092772,120.0,0.000564070011023432,0.0,0.0,0.0,0.0005537300021387637,0.0004937289922963828,memory_hit,401,401,160801,,
exact_cache_hit,5,1000.0,4,0,127.00002829110686,37.54954050092772,120.0,0.0005480000108946115,0.0,0.0,0.0,0.0005392500024754554,0.0004822089977096766,memory_hit,401,401,160801,,
exact_cache_hit,5,1000.0,5,0,127.00002829110686,37.54954050092772,120.0,0.0005108790064696223,0.0,0.0,0.0,0.0005021690158173442,0.0004385280190035701,memory_hit,401,401,160801,,
exact_cache_hit,5,1000.0,6,0,127.00002829110686,37.54954050092772,120.0,0.0005084979929961264,0.0,0.0,0.0,0.0004997180076315999,0.0004439369949977845,memory_hit,401,401,160801,,
exact_cache_hit,5,1000.0,7,0,127.00002829110686,37.54954050092772,120.0,0.0005453189951367676,0.0,0.0,0.0,0.0005361789953894913,0.0004776779969688505,memory_hit,401,401,160801,,
exact_cache_hit,5,1000.0,8,0,127.00002829110686,37.54954050092772,120.0,0.0004981390084140003,0.0,0.0,0.0,0.0004892380093224347,0.0004314270045142621,memory_hit,401,401,160801,,
exact_cache_hit,5,1000.0,9,0,127.00002829110686,37.54954050092772,120.0,0.0005720900080632418,0.0,0.0,0.0,0.0005625199992209673,0.0005032590124756098,memory_hit,401,401,160801,,
exact_cache_hit,5,1000.0,10,0,127.00002829110686,37.54954050092772,120.0,0.0005249100213404745,0.0,0.0,0.0,0.0005166289920452982,0.00046154900337569416,memory_hit,401,401,160801,,
exact_cache_hit,5,1000.0,11,0,127.00002829110686,37.54954050092772,120.0,0.0005289090040605515,0.0,0.0,0.0,0.0005199590232223272,0.00046287800068967044,memory_hit,401,401,160801,,
exact_cache_hit,5,1000.0,12,0,127.00002829110686,37.54954050092772,120.0,0.0005235489807091653,0.0,0.0,0.0,0.0005149889911990613,0.00045987797784619033,memory_hit,401,401,160801,,
exact_cache_hit,5,1000.0,13,0,127.00002829110686,37.54954050092772,120.0,0.0005158990097697824,0.0,0.0,0.0,0.0005066889862064272,0.0004480479983612895,memory_hit,401,401,160801,,
exact_cache_hit,5,1000.0,14,0,127.00002829110686,37.54954050092772,120.0,0.0005451689939945936,0.0,0.0,0.0,0.0005361590010579675,0.0004779379814863205,memory_hit,401,401,160801,,
exact_cache_hit,5,1000.0,15,0,127.00002829110686,37.54954050092772,120.0,0.0005350290157366544,0.0,0.0,0.0,0.0005266990046948195,0.00047095800982788205,memory_hit,401,401,160801,,
exact_cache_hit,5,1000.0,16,0,127.00002829110686,37.54954050092772,120.0,0.0005315500020515174,0.0,0.0,0.0,0.0005214799894019961,0.0004646889865398407,memory_hit,401,401,160801,,
exact_cache_hit,5,1000.0,17,0,127.00002829110686,37.54954050092772,120.0,0.0005162290181033313,0.0,0.0,0.0,0.0005074290093034506,0.0004514479951467365,memory_hit,401,401,160801,,
exact_cache_hit,5,1000.0,18,0,127.00002829110686,37.54954050092772,120.0,0.0005348290142137557,0.0,0.0,0.0,0.0005243790219537914,0.0004677880206145346,memory_hit,401,401,160801,,
exact_cache_hit,5,1000.0,19,0,127.00002829110686,37.54954050092772,120.0,0.0005859210214111954,0.0,0.0,0.0,0.0005771709838882089,0.0005187699862290174,memory_hit,401,401,160801,,
exact_cache_hit,5,1000.0,20,0,127.00002829110686,37.54954050092772,120.0,0.0005257989978417754,0.0,0.0,0.0,0.0005171490192878991,0.00046101800398901105,memory_hit,401,401,160801,,
exact_cache_hit,5,1000.0,21,0,127.00002829110686,37.54954050092772,120.0,0.0005283889768179506,0.0,0.0,0.0,0.0005192789831198752,0.0004626479931175709,memory_hit,401,401,160801,,
exact_cache_hit,5,1000.0,22,0,127.00002829110686,37.54954050092772,120.0,0.000536080013262108,0.0,0.0,0.0,0.0005274800059851259,0.00047366900253109634,memory_hit,401,401,160801,,
exact_cache_hit,5,1000.0,23,0,127.00002829110686,37.54954050092772,120.0,0.0005078290123492479,0.0,0.0,0.0,0.000499499001307413,0.00044625799637287855,memory_hit,401,401,160801,,
exact_cache_hit,5,1000.0,24,0,127.00002829110686,37.54954050092772,120.0,0.0005452700133901089,0.0,0.0,0.0,0.0005339199851732701,0.00047396900481544435,memory_hit,401,401,160801,,
exact_cache_hit,5,1000.0,25,0,127.00002829110686,37.54954050092772,120.0,0.0005765910027548671,0.0,0.0,0.0,0.0005679799942299724,0.0005117690016049892,memory_hit,401,401,160801,,
exact_cache_hit,5,1000.0,26,0,127.00002829110686,37.54954050092772,120.0,0.0005044490098953247,0.0,0.0,0.0,0.0004959190264344215,0.0004395580035634339,memory_hit,401,401,160801,,
exact_cache_hit,5,1000.0,27,0,127.00002829110686,37.54954050092772,120.0,0.0022117090120445937,0.0,0.0,0.0,0.002181459014536813,0.002089077024720609,memory_hit,401,401,160801,,
exact_cache_hit,5,1000.0,28,0,127.00002829110686,37.54954050092772,120.0,0.0010291179933119565,0.0,0.0,0.0,0.0010175879870075732,0.000957226991886273,memory_hit,401,401,160801,,
exact_cache_hit,5,1000.0,29,0,127.00002829110686,37.54954050092772,120.0,0.0005258090095594525,0.0,0.0,0.0,0.0005175990227144212,0.0004617780214175582,memory_hit,401,401,160801,,
warm_uncached,5,3000.0,0,0,127.00002829110686,37.54954050092772,120.0,0.15692791901528835,0.08765032101655379,0.04552484999294393,0.02245696500176564,0.15671873500104994,0.0010855189757421613,disabled,1201,1201,1442401,210251776,240472064
warm_uncached,5,3000.0,1,1,126.99524311420606,37.545311527271124,120.0,0.14381248800782487,0.07964501000242308,0.039911960979225114,0.022667229000944644,0.14352738298475742,0.001300433010328561,disabled,1201,1201,1442401,240467968,241913856
warm_uncached,5,3000.0,2,2,126.99423715263802,37.55500928397593,120.0,0.1867396819870919,0.1115363709977828,0.04774650899344124,0.026086338999448344,0.18657878998783417,0.0012086110073141754,disabled,1201,1201,1442401,241909760,241913856
warm_uncached,5,3000.0,3,3,127.00779831866396,37.54285464789781,120.0,0.16866284498246387,0.09577671301667579,0.042732231988338754,0.02851234099944122,0.16840629099169746,0.0013813949772156775,disabled,1201,1201,1442401,241909760,241913856
warm_uncached,5,3000.0,4,4,127.0064726628693,37.55369503682594,120.0,0.1725570330163464,0.1008105329819955,0.041823925013886765,0.028405388991814107,0.17228303899173625,0.0012411019997671247,disabled,1201,1201,1442401,241909760,241913856
warm_uncached,5,3000.0,5,0,127.00002829110686,37.54954050092772,120.0,0.16296487001818605,0.08870760700665414,0.046688539994647726,0.02618969901232049,0.16272758599370718,0.0011407299898564816,disabled,1201,1201,1442401,241909760,241913856
warm_uncached,5,3000.0,6,1,126.99524311420606,37.545311527271124,120.0,0.1576797779998742,0.08787692297482863,0.04475262502091937,0.023613334982655942,0.15747560499585234,0.001230252004461363,disabled,1201,1201,1442401,241909760,241913856
warm_uncached,5,3000.0,7,2,126.99423715263802,37.55500928397593,120.0,0.1501365450094454,0.08628765499452129,0.041138611995847896,0.02134934498462826,0.1499827830120921,0.0012064110196661204,disabled,1201,1201,1442401,241909760,241917952
warm_uncached,5,3000.0,8,3,127.00779831866396,37.54285464789781,120.0,0.15647334698587656,0.08491531101753935,0.044038392981747165,0.026212840020889416,0.15628748398739845,0.0011189899814780802,disabled,1201,1201,1442401,241913856,241917952
warm_uncached,5,3000.0,9,4,127.0064726628693,37.55369503682594,120.0,0.1637052739970386,0.10142359000747092,0.037951366015477106,0.02259714697720483,0.1634475690079853,0.0014736859884578735,disabled,1201,1201,1442401,241913856,241917952
warm_uncached,5,3000.0,10,0,127.00002829110686,37.54954050092772,120.0,0.16315847399528138,0.09666834599920548,0.040951169008621946,0.02400266198674217,0.1627891779935453,0.0011638409923762083,disabled,1201,1201,1442401,241913856,241917952
warm_uncached,5,3000.0,11,1,126.99524311420606,37.545311527271124,120.0,0.1516782290127594,0.08262551898951642,0.04015668301144615,0.027506573009304702,0.15143911499762908,0.001148979994468391,disabled,1201,1201,1442401,241913856,241917952
