phase,resolution_m,radius_m,run,target_id,target_lon,target_lat,target_height_agl_m,elapsed_s,read_s,dense_s,mask_s,total_s,cache_lookup_s,cache_status,rows,cols,state_bytes,baseline_rss_bytes,peak_rss_bytes
exact_cache_hit,5,1000.0,20,0,127.00002829110686,37.54954050092772,120.0,0.0005167490162421018,0.0,0.0,0.0,0.0005076079978607595,0.0004531960003077984,memory_hit,401,401,160801,,
exact_cache_hit,5,1000.0,21,0,127.00002829110686,37.54954050092772,120.0,0.0005377790075726807,0.0,0.0,0.0,0.0005286189843900502,0.0004803169867955148,memory_hit,401,401,160801,,
exact_cache_hit,5,1000.0,22,0,127.00002829110686,37.54954050092772,120.0,0.0005094179941806942,0.0,0.0,0.0,0.0005002770049031824,0.00045131598017178476,memory_hit,401,401,160801,,
exact_cache_hit,5,1000.0,23,0,127.00002829110686,37.54954050092772,120.0,0.0005122990114614367,0.0,0.0,0.0,0.0005036079965066165,0.0004554160113912076,memory_hit,401,401,160801,,
exact_cache_hit,5,1000.0,24,0,127.00002829110686,37.54954050092772,120.0,0.0005181579908821732,0.0,0.0,0.0,0.0005097879911772907,0.0004625759902410209,memory_hit,401,401,160801,,
exact_cache_hit,5,1000.0,25,0,127.00002829110686,37.54954050092772,120.0,0.0005091789935249835,0.0,0.0,0.0,0.0005001779936719686,0.00045072700595483184,memory_hit,401,401,160801,,
exact_cache_hit,5,1000.0,26,0,127.00002829110686,37.54954050092772,120.0,0.0005183489993214607,0.0,0.0,0.0,0.0005085089942440391,0.00045362699893303216,memory_hit,401,401,160801,,
exact_cache_hit,5,1000.0,27,0,127.00002829110686,37.54954050092772,120.0,0.000525729003129527,0.0,0.0,0.0,0.0005167890049051493,0.0004670470079872757,memory_hit,401,401,160801,,
exact_cache_hit,5,1000.0,28,0,127.00002829110686,37.54954050092772,120.0,0.0005275789881125093,0.0,0.0,0.0,0.0005193180113565177,0.0004717270203400403,memory_hit,401,401,160801,,
exact_cache_hit,5,1000.0,29,0,127.00002829110686,37.54954050092772,120.0,0.0004928780253976583,0.0,0.0,0.0,0.00048380799125880003,0.0004366859793663025,memory_hit,401,401,160801,,
warm_uncached,5,3000.0,0,0,127.00002829110686,37.54954050092772,120.0,0.1360959820158314,0.0782418479793705,0.03451680301805027,0.02205810497980565,0.1359424569818657,0.0011238110018894076,disabled,1201,1201,1442401,240279552,240283648
warm_uncached,5,3000.0,1,1,126.99524311420606,37.545311527271124,120.0,0.1317470450012479,0.07312206400092691,0.035479848011163995,0.021695950999855995,0.13159065000945702,0.0012917270069010556,disabled,1201,1201,1442401,240279552,241725440
warm_uncached,5,3000.0,2,2,126.99423715263802,37.55500928397593,120.0,0.13108430602005683,0.07571030399412848,0.03560607001418248,0.018295877991477028,0.1308732180041261,0.0012596359883900732,disabled,1201,1201,1442401,241721344,241725440
warm_uncached,5,3000.0,3,3,127.00779831866396,37.54285464789781,120.0,0.1133848269819282,0.05982565099839121,0.03130173499812372,0.020803407998755574,0.1131967999972403,0.0012648160045500845,disabled,1201,1201,1442401,241721344,241725440
warm_uncached,5,3000.0,4,4,127.0064726628693,37.55369503682594,120.0,0.11639032501261681,0.06715615498251282,0.032068073021946475,0.015802417998202145,0.11611201500636525,0.0010827390069607645,disabled,1201,1201,1442401,241721344,241725440
warm_uncached,5,3000.0,5,0,127.00002829110686,37.54954050092772,120.0,0.12133688299218193,0.06785120998392813,0.03324913600226864,0.018879648996517062,0.12116324697853997,0.0011819619976449758,disabled,1201,1201,1442401,241721344,241725440
warm_uncached,5,3000.0,6,1,126.99524311420606,37.545311527271124,120.0,0.12156276000314392,0.06974295800318941,0.03238554499694146,0.018101310008205473,0.12141440500272438,0.0011833820026367903,disabled,1201,1201,1442401,241721344,241725440
warm_uncached,5,3000.0,7,2,126.99423715263802,37.55500928397593,120.0,0.13400770799489692,0.07869023000239395,0.034384355996735394,0.019563784007914364,0.1337911210139282,0.001150441006757319,disabled,1201,1201,1442401,241721344,241725440
warm_uncached,5,3000.0,8,3,127.00779831866396,37.54285464789781,120.0,0.13771489201462828,0.07837035800912417,0.035301899013575166,0.022663224983261898,0.13753474500845186,0.0011985629971604794,disabled,1201,1201,1442401,241721344,241725440
warm_uncached,5,3000.0,9,4,127.0064726628693,37.55369503682594,120.0,0.12030758598120883,0.07234062100178562,0.030191886005923152,0.01620143197942525,0.12014742000610568,0.0014122110151220113,disabled,1201,1201,1442401,241721344,241725440
warm_uncached,5,3000.0,10,0,127.00002829110686,37.54954050092772,120.0,0.1292725219973363,0.0679506599844899,0.03559332701843232,0.024390665988903493,0.12907952498062514,0.0011445019918028265,disabled,1201,1201,1442401,241721344,241725440
warm_uncached,5,3000.0,11,1,126.99524311420606,37.545311527271124,120.0,0.13203651900403202,0.0750831050099805,0.034409044979838654,0.02115978900110349,0.13181367100332864,0.0011602320009842515,disabled,1201,1201,1442401,241721344,241725440
warm_uncached,5,3000.0,12,2,126.99423715263802,37.55500928397593,120.0,0.13919139598147012,0.07561860399437137,0.04155855200951919,0.020547747990349308,0.13893629700760357,0.0012092030083294958,disabled,1201,1201,1442401,241721344,241725440
warm_uncached,5,3000.0,13,3,127.00779831866396,37.54285464789781,120.0,0.15092737702070735,0.08675602401490323,0.03927961000590585,0.0232991469965782,0.15070272999582812,0.0013673189969267696,disabled,1201,1201,1442401,241721344,241725440
warm_uncached,5,3000.0,14,4,127.0064726628693,37.55369503682594,120.0,0.177576643996872,0.09674639301374555,0.05273225301061757,0.026699457986978814,0.1773912369972095,0.0012119829771108925,disabled,1201,1201,1442401,241721344,241725440
warm_uncached,5,3000.0,15,0,127.00002829110686,37.54954050092772,120.0,0.13835382598335855,0.07923471400863491,0.036487480014329776,0.02089075997355394,0.1381137279968243,0.0014987939794082195,disabled,1201,1201,1442401,241721344,241725440
warm_uncached,5,3000.0,16,1,126.99524311420606,37.545311527271124,120.0,0.14788673800649121,0.08217723900452256,0.037241557001834735,0.026946797006530687,0.14768780101439916,0.0013208379969000816,disabled,1201,1201,1442401,241721344,241725440
warm_uncached,5,3000.0,17,2,126.99423715263802,37.55500928397593,120.0,0.15464632099610753,0.09021777202724479,0.04198138497304171,0.020893648004857823,0.15442249298212118,0.0013283979787956923,disabled,1201,1201,1442401,241721344,241725440
warm_uncached,5,3000.0,18,3,127.00779831866396,37.54285464789781,120.0,0.1416456860024482,0.08117481900262646,0.036928352987160906,0.022318600007565692,0.14145987899973989,0.001037117006490007,disabled,1201,1201,1442401,241721344,241725440
warm_uncached,5,3000.0,19,4,127.0064726628693,37.55369503682594,120.0,0.1590697000210639,0.09689649200299755,0.03851491000386886,0.022120142995845526,0.15887479300727136,0.0013423679920379072,disabled,1201,1201,1442401,241721344,241725440
warm_uncached,5,3000.0,20,0,127.00002829110686,37.54954050092772,120.0,0.14478865801356733,0.0830464249884244,0.03748732400708832,0.02265817200532183,0.14460397200309671,0.0014110410120338202,disabled,1201,1201,1442401,241721344,241725440
warm_uncached,5,3000.0,21,1,126.99524311420606,37.545311527271124,120.0,0.15530454498366453,0.0984729389892891,0.03823299001669511,0.01713836399721913,0.15507359700859524,0.001227783999638632,disabled,1201,1201,1442401,241721344,241725440
warm_uncached,5,3000.0,22,2,126.99423715263802,37.55500928397593,120.0,0.11916867000400089,0.06531361100496724,0.03442281298339367,0.017662023019511253,0.11901514499913901,0.0016158180078491569,disabled,1201,1201,1442401,241721344,241725440
warm_uncached,5,3000.0,23,3,127.00779831866396,37.54285464789781,120.0,0.12213708501076326,0.06682477501453832,0.032561305997660384,0.021376365009928122,0.121852715004934,0.0010875589796341956,disabled,1201,1201,1442401,241721344,241725440
warm_uncached,5,3000.0,24,4,127.0064726628693,37.55369503682594,120.0,0.13292103502317332,0.06688464200124145,0.04261520499130711,0.02160712200566195,0.132708196004387,0.0016002070042304695,disabled,1201,1201,1442401,241721344,241725440
warm_uncached,5,3000.0,25,0,127.00002829110686,37.54954050092772,120.0,0.11043378998874687,0.0631455689726863,0.03160436000325717,0.014306032011518255,0.11020740200183354,0.0011496510123834014,disabled,1201,1201,1442401,241721344,241729536
